industry,quarter,quarter_index,analysis_window_n,employment,employment_lag4,emp_delta,employment_yoy,production,production_lag4,production_yoy,state,run_length,run_left_censored,run_right_censored,previous_state,transition_type,g1_emp_abs_decline,g2_emp_rel_decline,g3_prod_decline_nominal,g4_delta00,g4_delta00_left_censored,g4_delta00_open_run,g4_delta00_window_saturated,g4_delta00_start_after_break,g4_delta05,g4_delta05_left_censored,g4_delta05_open_run,g4_delta05_window_saturated,g4_delta05_start_after_break,g4_delta10,g4_delta10_left_censored,g4_delta10_open_run,g4_delta10_window_saturated,g4_delta10_start_after_break,state_t0,state_t05,state_t10,state_t20,threshold_flag,first_neutral_threshold,core_data_status,scorable,unscorable_reason,unscorable_root_cause,unscorable_propagation,q1_routing_status,residual_category,routeability_status,emp_qoq_delta,qoq_recovery_while_yoy_below,firm_count_delta_qoq,firm_count_delta_yoy,firm_count_changed_yoy,emp_per_firm,small_firm_count_flag,small_firm_caution,firms_op,firms_op_lag4,firms_in,firms_op_yoy,recent4_emp_yoy_negative_count,recent4_emp_valid_n,emp_yoy_negative_entry,employment_share_pct,mfg_emp_delta,net_gross_ratio,contrib_usable,contribution_pct,proportional_expected_delta,excess_delta,op_rate_used,op_rate_used_source,op_rate_is_approx,op_rate_used_yoy_pp,op_rate_yoy_basis,op_rate_prod_direction_differs,ppi_source,ppi_candidate_n,ppi_candidate_items,ppi_yoy_min,ppi_yoy_max,ppi_adjusted_prod_yoy_lower,ppi_adjusted_prod_yoy_upper,ppi_direction_status,ppi_comparison_reason,ppi_alt_state_set,ppi_alt_state_all_same,ppi_mapping_review_type,ppi_mapping_confirmed,ppi_mapping_confirmation_status,run_id,run_started_at,input_sha256,input_sha256_raw_bytes,model_spec_version,parameter_set_id,parameter_status,effective_parameter_status,parameter_file_sha256
목재종이,2023Q1,212,18,258.0,267.0,-9.0,-3.3707865168539297,68.37,135.06666666,-49.38055281092698,S4,2.0,False,True,S4,S4->S4,9.0,3.3707865168539297,49.38055281092698,2,False,False,False,False,2,False,False,False,False,2,False,False,False,False,S4,S4,S4,S4,STABLE_2_0,,COMPLETE,True,,,,ROUTABLE_S4,False,SINGLE_INDUSTRY_CATEGORY,-5.0,False,-1.0,-1.0,True,6.615384615384615,False,,39.0,40.0,44.0,-2.500000000000002,2,4,False,0.22686703657131801,-3571.0,0.3711672383328136,True,0.2520302436292355,-8.128778965675995,-0.8712210343240052,61.78714647068784,op_rate_approx,True,-24.71739308931216,SAME_SOURCE,False,PPI_candidate_quarterly_yoy.csv,1,목재및종이제품,3.290630494850566,3.290630494850566,-50.993185977699504,-50.993185977699504,SAME_ALL,COMPARABLE,S4,True,단일 후보·근접 분류,False,NOT_CONFIRMED,20260916T061849980743Z-d1794cbf,2026-09-16T06:18:49.980743+00:00,58499908a6af50344a1362c55c840a58cfd80d4373c7098c4c97a9e0271a573b,9eab0a418a59d45db45d451cd60b05233a7a4f1c756a49150fbd3e50c78ddd6a,changwon-transition-diagnosis-model/1.0.0,changwon-electre-pilot-v1,SCENARIO_REGISTERED,SCENARIO_REGISTERED,bef58985e0714e5a149bbbbf667ed271296f86fc1b7d056f18d3518723da70f0
목재종이,2023Q2,213,18,258.0,267.0,-9.0,-3.3707865168539297,64.205,134.97,-52.43016966733348,S4,3.0,False,True,S4,S4->S4,9.0,3.3707865168539297,52.43016966733348,3,False,False,False,False,3,False,False,False,False,3,False,False,False,False,S4,S4,S4,S4,STABLE_2_0,,COMPLETE,True,,,,ROUTABLE_S4,False,SINGLE_INDUSTRY_CATEGORY,0.0,False,0.0,-1.0,True,6.615384615384615,False,,39.0,40.0,44.0,-2.500000000000002,3,4,False,0.22759350741002118,-3488.0,0.42966247844296623,True,0.25802752293577985,-7.970149253731343,-1.0298507462686572,71.8779736915757,op_rate_approx,True,-16.503356998424294,SAME_SOURCE,False,PPI_candidate_quarterly_yoy.csv,1,목재및종이제품,0.3716354693264145,0.3716354693264145,-52.60630146132882,-52.60630146132882,SAME_ALL,COMPARABLE,S4,True,단일 후보·근접 분류,False,NOT_CONFIRMED,20260916T061849980743Z-d1794cbf,2026-09-16T06:18:49.980743+00:00,58499908a6af50344a1362c55c840a58cfd80d4373c7098c4c97a9e0271a573b,9eab0a418a59d45db45d451cd60b05233a7a4f1c756a49150fbd3e50c78ddd6a,changwon-transition-diagnosis-model/1.0.0,changwon-electre-pilot-v1,SCENARIO_REGISTERED,SCENARIO_REGISTERED,bef58985e0714e5a149bbbbf667ed271296f86fc1b7d056f18d3518723da70f0
목재종이,2023Q3,214,18,252.0,267.0,-15.0,-5.61797752808989,74.61500000000001,137.53666666,-45.749012381946585,S4,4.0,False,True,S4,,15.0,5.61797752808989,45.749012381946585,4,False,False,False,False,4,False,False,False,False,4,False,False,False,False,S4,S4,S4,S4,STABLE_2_0,,COMPLETE,True,,,,ROUTABLE_S4,False,SINGLE_INDUSTRY_CATEGORY,-6.0,False,4.0,4.0,True,5.8604651162790695,False,,43.0,39.0,48.0,10.256410256410264,4,4,False,0.2220499083603553,-2191.0,0.2515210653197107,False,,-5.057071724340632,-9.94292827565937,76.57918585348939,op_rate_approx,True,-11.624972936510602,SAME_SOURCE,False,PPI_candidate_quarterly_yoy.csv,1,목재및종이제품,-1.4155794943972344,-1.4155794943972344,-44.97001925880346,-44.97001925880346,SAME_ALL,COMPARABLE,S4,True,단일 후보·근접 분류,False,NOT_CONFIRMED,20260916T061849980743Z-d1794cbf,2026-09-16T06:18:49.980743+00:00,58499908a6af50344a1362c55c840a58cfd80d4373c7098c4c97a9e0271a573b,9eab0a418a59d45db45d451cd60b05233a7a4f1c756a49150fbd3e50c78ddd6a,changwon-transition-diagnosis-model/1.0.0,changwon-electre-pilot-v1,SCENARIO_REGISTERED,SCENARIO_REGISTERED,bef58985e0714e5a149bbbbf667ed271296f86fc1b7d056f18d3518723da70f0
목재종이,2023Q4,215,18,239.0,263.0,-24.0,-9.125475285171104,,69.14124999999999,,INVALID,,False,False,S4,,24.0,9.125475285171104,,5,False,False,False,False,5,False,False,False,False,5,False,False,False,False,INVALID,INVALID,INVALID,INVALID,INVALID,,PROD_YOY_MISSING,False,PROD_YOY_MISSING,2023Q4_PRODUCTION_SOURCE_MISSING,,DATA_REVIEW,False,SINGLE_INDUSTRY_CATEGORY,-13.0,False,0.0,3.0,True,5.558139534883721,False,,43.0,40.0,48.0,7.499999999999996,4,4,False,0.21055228127670444,1178.0,0.12379150903741068,False,,2.7579963145291235,-26.757996314529123,71.53558052434458,op_rate_approx,True,-4.494212667158479,SAME_SOURCE,,PPI_candidate_quarterly_yoy.csv,1,목재및종이제품,,,,,NOT_COMPARABLE,NOMINAL_PRODUCTION_YOY_MISSING,,,단일 후보·근접 분류,False,NOT_CONFIRMED,20260916T061849980743Z-d1794cbf,2026-09-16T06:18:49.980743+00:00,58499908a6af50344a1362c55c840a58cfd80d4373c7098c4c97a9e0271a573b,9eab0a418a59d45db45d451cd60b05233a7a4f1c756a49150fbd3e50c78ddd6a,changwon-transition-diagnosis-model/1.0.0,changwon-electre-pilot-v1,SCENARIO_REGISTERED,SCENARIO_REGISTERED,bef58985e0714e5a149bbbbf667ed271296f86fc1b7d056f18d3518723da70f0
목재종이,2024Q1,216,18,239.0,258.0,-19.0,-7.36434108527132,80.165,68.37,17.251718590024858,S2,1.0,True,True,INVALID,S2->S2,19.0,7.36434108527132,0.0,6,False,False,False,False,6,False,False,False,False,6,False,False,False,False,S2,S2,S2,S2,STABLE_2_0,,COMPLETE,True,,,,ROUTABLE_S2,False,SINGLE_INDUSTRY_CATEGORY,0.0,False,0.0,4.0,True,5.558139534883721,False,,43.0,39.0,48.0,10.256410256410264,4,4,False,0.20966383605867078,269.0,0.2506989748369059,False,,0.6102723283768454,-19.610272328376844,74.97182629500344,op_rate_approx,True,13.184679824315602,SAME_SOURCE,False,PPI_candidate_quarterly_yoy.csv,1,목재및종이제품,-2.013078253350642,-2.013078253350642,19.660579697753654,19.660579697753654,SAME_ALL,COMPARABLE,S2,True,단일 후보·근접 분류,False,NOT_CONFIRMED,20260916T061849980743Z-d1794cbf,2026-09-16T06:18:49.980743+00:00,58499908a6af50344a1362c55c840a58cfd80d4373c7098c4c97a9e0271a573b,9eab0a418a59d45db45d451cd60b05233a7a4f1c756a49150fbd3e50c78ddd6a,changwon-transition-diagnosis-model/1.0.0,changwon-electre-pilot-v1,SCENARIO_REGISTERED,SCENARIO_REGISTERED,bef58985e0714e5a149bbbbf667ed271296f86fc1b7d056f18d3518723da70f0
목재종이,2024Q2,217,18,237.0,258.0,-21.0,-8.139534883720934,80.875,64.205,25.96370999143369,S2,2.0,True,True,S2,S2->S2,21.0,8.139534883720934,0.0,7,False,False,False,False,7,False,False,False,False,7,False,False,False,False,S2,S2,S2,S2,STABLE_2_0,,COMPLETE,True,,,,ROUTABLE_S2,False,SINGLE_INDUSTRY_CATEGORY,-2.0,False,0.0,4.0,True,5.511627906976744,False,,43.0,39.0,48.0,10.256410256410264,4,4,False,0.2037850712387897,2939.0,0.9702872235061076,True,-0.7145287512759442,6.688973182780523,-27.688973182780522,76.22525918944392,op_rate_official,False,,MIXED_SOURCE_NOT_COMPUTED,,PPI_candidate_quarterly_yoy.csv,1,목재및종이제품,-0.999156026244874,-0.999156026244874,27.234986021761955,27.234986021761955,SAME_ALL,COMPARABLE,S2,True,단일 후보·근접 분류,False,NOT_CONFIRMED,20260916T061849980743Z-d1794cbf,2026-09-16T06:18:49.980743+00:00,58499908a6af50344a1362c55c840a58cfd80d4373c7098c4c97a9e0271a573b,9eab0a418a59d45db45d451cd60b05233a7a4f1c756a49150fbd3e50c78ddd6a,changwon-transition-diagnosis-model/1.0.0,changwon-electre-pilot-v1,SCENARIO_REGISTERED,SCENARIO_REGISTERED,bef58985e0714e5a149bbbbf667ed271296f86fc1b7d056f18d3518723da70f0
목재종이,2024Q3,218,18,211.0,252.0,-41.0,-16.26984126984127,78.03,74.61500000000001,4.576827715606768,S2,3.0,True,True,S2,,41.0,16.26984126984127,0.0,8,False,False,False,False,8,False,False,False,False,8,False,False,False,False,S2,S2,S2,S2,STABLE_2_0,,COMPLETE,True,,,,ROUTABLE_S2,False,SINGLE_INDUSTRY_CATEGORY,-26.0,False,1.0,1.0,True,4.795454545454546,False,,44.0,43.0,50.0,2.3255813953488413,4,4,False,0.18122165727635015,2944.0,0.9602087410306588,True,-1.3926630434782608,6.537149302128859,-47.53714930212886,75.05771450557907,op_rate_official,False,,MIXED_SOURCE_NOT_COMPUTED,,PPI_candidate_quarterly_yoy.csv,1,목재및종이제품,1.1503720176811338,1.1503720176811338,3.3874869954276576,3.3874869954276576,SAME_ALL,COMPARABLE,S2,True,단일 후보·근접 분류,False,NOT_CONFIRMED,20260916T061849980743Z-d1794cbf,2026-09-16T06:18:49.980743+00:00,58499908a6af50344a1362c55c840a58cfd80d4373c7098c4c97a9e0271a573b,9eab0a418a59d45db45d451cd60b05233a7a4f1c756a49150fbd3e50c78ddd6a,changwon-transition-diagnosis-model/1.0.0,changwon-electre-pilot-v1,SCENARIO_REGISTERED,SCENARIO_REGISTERED,bef58985e0714e5a149bbbbf667ed271296f86fc1b7d056f18d3518723da70f0
목재종이,2024Q4,219,18,214.0,239.0,-25.0,-10.460251046025103,62.71,,,INVALID,,False,False,S2,,25.0,10.460251046025103,,9,False,False,False,False,9,False,False,False,False,9,False,False,False,False,INVALID,INVALID,INVALID,INVALID,INVALID,,PROD_YOY_MISSING,False,PROD_YOY_MISSING,2023Q4_PRODUCTION_SOURCE_MISSING,LAG4_FROM_2023Q4_SOURCE_MISSING,DATA_REVIEW,False,SINGLE_INDUSTRY_CATEGORY,3.0,True,0.0,1.0,True,4.863636363636363,False,,44.0,43.0,50.0,2.3255813953488413,4,4,False,0.18677885034999214,1063.0,0.4816492976891708,True,-2.351834430856068,2.2381707499713683,-27.238170749971367,71.94814134924276,op_rate_official,False,,MIXED_SOURCE_NOT_COMPUTED,,PPI_candidate_quarterly_yoy.csv,1,목재및종이제품,,,,,NOT_COMPARABLE,NOMINAL_PRODUCTION_YOY_MISSING,,,단일 후보·근접 분류,False,NOT_CONFIRMED,20260916T061849980743Z-d1794cbf,2026-09-16T06:18:49.980743+00:00,58499908a6af50344a1362c55c840a58cfd80d4373c7098c4c97a9e0271a573b,9eab0a418a59d45db45d451cd60b05233a7a4f1c756a49150fbd3e50c78ddd6a,changwon-transition-diagnosis-model/1.0.0,changwon-electre-pilot-v1,SCENARIO_REGISTERED,SCENARIO_REGISTERED,bef58985e0714e5a149bbbbf667ed271296f86fc1b7d056f18d3518723da70f0
목재종이,2025Q1,220,18,479.0,239.0,240.0,100.418410041841,183.7,80.165,129.15237323021267,S1,1.0,True,False,INVALID,S1->S1,0.0,0.0,0.0,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,S1,S1,S1,S1,STABLE_2_0,,COMPLETE,True,,,,ROUTABLE_S1,False,SINGLE_INDUSTRY_CATEGORY,265.0,False,1.0,2.0,True,10.644444444444444,False,,45.0,43.0,50.0,4.651162790697683,3,4,False,0.4097168762295783,2918.0,0.498122226015705,True,8.224811514736121,6.117990736192013,233.882009263808,67.51194413818449,op_rate_official,False,,MIXED_SOURCE_NOT_COMPUTED,,PPI_candidate_quarterly_yoy.csv,1,목재및종이제품,2.1812867109726186,2.1812867109726186,124.26060642433212,124.26060642433212,SAME_ALL,COMPARABLE,S1,True,단일 후보·근접 분류,False,NOT_CONFIRMED,20260916T061849980743Z-d1794cbf,2026-09-16T06:18:49.980743+00:00,58499908a6af50344a1362c55c840a58cfd80d4373c7098c4c97a9e0271a573b,9eab0a418a59d45db45d451cd60b05233a7a4f1c756a49150fbd3e50c78ddd6a,changwon-transition-diagnosis-model/1.0.0,changwon-electre-pilot-v1,SCENARIO_REGISTERED,SCENARIO_REGISTERED,bef58985e0714e5a149bbbbf667ed271296f86fc1b7d056f18d3518723da70f0
목재종이,2025Q2,221,18,476.0,237.0,239.0,100.84388185654008,190.43,80.875,135.46213292117466,S1,2.0,True,False,S1,S1->S1,0.0,0.0,0.0,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,S1,S1,S1,S1,STABLE_2_0,,COMPLETE,True,,,,ROUTABLE_S1,False,SINGLE_INDUSTRY_CATEGORY,-3.0,False,0.0,2.0,True,10.577777777777778,False,,45.0,43.0,50.0,4.651162790697683,2,4,False,0.39945620248065655,2863.0,0.3998044965786901,True,8.347886831994412,5.834366589566549,233.16563341043346,68.6976912,op_rate_official,False,-7.527567989443924,SAME_SOURCE,True,PPI_candidate_quarterly_yoy.csv,1,목재및종이제품,1.2787372126278784,1.2787372126278784,132.48920691698376,132.48920691698376,SAME_ALL,COMPARABLE,S1,True,단일 후보·근접 분류,False,NOT_CONFIRMED,20260916T061849980743Z-d1794cbf,2026-09-16T06:18:49.980743+00:00,58499908a6af50344a1362c55c840a58cfd80d4373c7098c4c97a9e0271a573b,9eab0a418a59d45db45d451cd60b05233a7a4f1c756a49150fbd3e50c78ddd6a,changwon-transition-diagnosis-model/1.0.0,changwon-electre-pilot-v1,SCENARIO_REGISTERED,SCENARIO_REGISTERED,bef58985e0714e5a149bbbbf667ed271296f86fc1b7d056f18d3518723da70f0
목재종이,2025Q3,222,18,471.0,211.0,260.0,123.22274881516586,178.87,78.03,129.23234653338457,S1,3.0,True,False,S1,S1->S1,0.0,0.0,0.0,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,S1,S1,S1,S1,STABLE_2_0,,COMPLETE,True,,,,ROUTABLE_S1,False,SINGLE_INDUSTRY_CATEGORY,-5.0,False,-1.0,0.0,False,10.704545454545455,False,,44.0,44.0,49.0,0.0,1,4,False,0.4038273573743505,202.0,0.04713019132057863,False,,0.3660677476982273,259.63393225230175,66.07683783,op_rate_official,False,-8.980876675579069,SAME_SOURCE,True,PPI_candidate_quarterly_yoy.csv,1,목재및종이제품,-0.4695727702079155,-0.4695727702079155,130.31383760077873,130.31383760077873,SAME_ALL,COMPARABLE,S1,True,단일 후보·근접 분류,False,NOT_CONFIRMED,20260916T061849980743Z-d1794cbf,2026-09-16T06:18:49.980743+00:00,58499908a6af50344a1362c55c840a58cfd80d4373c7098c4c97a9e0271a573b,9eab0a418a59d45db45d451cd60b05233a7a4f1c756a49150fbd3e50c78ddd6a,changwon-transition-diagnosis-model/1.0.0,changwon-electre-pilot-v1,SCENARIO_REGISTERED,SCENARIO_REGISTERED,bef58985e0714e5a149bbbbf667ed271296f86fc1b7d056f18d3518723da70f0
목재종이,2025Q4,223,18,471.0,214.0,257.0,120.09345794392524,175.72,62.71,180.21049274437888,S1,4.0,True,False,S1,S1->S4,0.0,0.0,0.0,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,S1,S1,S1,S1,STABLE_2_0,,COMPLETE,True,,,,ROUTABLE_S1,False,SINGLE_INDUSTRY_CATEGORY,0.0,False,1.0,1.0,True,10.466666666666667,False,,45.0,44.0,49.0,2.2727272727272707,0,4,False,0.4079794191273918,873.0,0.13470143496374015,False,,1.6305793635554313,255.36942063644457,64.79351032,op_rate_official,False,-7.154631029242765,SAME_SOURCE,True,PPI_candidate_quarterly_yoy.csv,1,목재및종이제품,-1.5638831513720808,-1.5638831513720808,184.66227815068942,184.66227815068942,SAME_ALL,COMPARABLE,S1,True,단일 후보·근접 분류,False,NOT_CONFIRMED,20260916T061849980743Z-d1794cbf,2026-09-16T06:18:49.980743+00:00,58499908a6af50344a1362c55c840a58cfd80d4373c7098c4c97a9e0271a573b,9eab0a418a59d45db45d451cd60b05233a7a4f1c756a49150fbd3e50c78ddd6a,changwon-transition-diagnosis-model/1.0.0,changwon-electre-pilot-v1,SCENARIO_REGISTERED,SCENARIO_REGISTERED,bef58985e0714e5a149bbbbf667ed271296f86fc1b7d056f18d3518723da70f0
목재종이,2026Q1,224,18,428.0,479.0,-51.0,-10.647181628392488,157.45,183.7,-14.28960261295591,S4,1.0,False,True,S1,S4->S4,51.0,10.647181628392488,14.28960261295591,1,False,True,False,False,1,False,True,False,False,1,False,True,False,False,S4,S4,S4,S4,STABLE_2_0,,COMPLETE,True,,,,ROUTABLE_S4,False,SINGLE_INDUSTRY_CATEGORY,-43.0,False,1.0,1.0,True,9.304347826086957,False,,46.0,45.0,50.0,2.2222222222222143,1,4,True,0.3723519944321197,-1965.0,0.978098556495769,True,2.595419847328244,-8.050936617911214,-42.94906338208879,70.18364981724169,op_rate_official,False,2.6717056790571974,SAME_SOURCE,True,PPI_candidate_quarterly_yoy.csv,1,목재및종이제품,-0.6584984077292577,-0.6584984077292577,-13.721459799523728,-13.721459799523728,SAME_ALL,COMPARABLE,S4,True,단일 후보·근접 분류,False,NOT_CONFIRMED,20260916T061849980743Z-d1794cbf,2026-09-16T06:18:49.980743+00:00,58499908a6af50344a1362c55c840a58cfd80d4373c7098c4c97a9e0271a573b,9eab0a418a59d45db45d451cd60b05233a7a4f1c756a49150fbd3e50c78ddd6a,changwon-transition-diagnosis-model/1.0.0,changwon-electre-pilot-v1,SCENARIO_REGISTERED,SCENARIO_REGISTERED,bef58985e0714e5a149bbbbf667ed271296f86fc1b7d056f18d3518723da70f0
목재종이,2026Q2,225,18,428.0,476.0,-48.0,-10.084033613445376,165.87,190.43,-12.897127553431709,S4,2.0,False,True,S4,,48.0,10.084033613445376,12.897127553431709,2,False,True,False,False,2,False,True,False,False,2,False,True,False,False,S4,S4,S4,S4,STABLE_2_0,,COMPLETE,True,,,,ROUTABLE_S4,False,SINGLE_INDUSTRY_CATEGORY,0.0,False,-2.0,-1.0,True,9.727272727272727,False,,44.0,45.0,48.0,-2.222222222222225,2,4,False,0.37272489767482364,-4332.0,0.9648106904231626,True,1.10803324099723,-17.304442691462043,-30.695557308537957,74.70612079448723,op_rate_official,False,6.0084295944872395,SAME_SOURCE,True,PPI_candidate_quarterly_yoy.csv,1,목재및종이제품,2.8238616307801,2.8238616307801,-15.289242141734317,-15.289242141734317,SAME_ALL,COMPARABLE,S4,True,단일 후보·근접 분류,False,NOT_CONFIRMED,20260916T061849980743Z-d1794cbf,2026-09-16T06:18:49.980743+00:00,58499908a6af50344a1362c55c840a58cfd80d4373c7098c4c97a9e0271a573b,9eab0a418a59d45db45d451cd60b05233a7a4f1c756a49150fbd3e50c78ddd6a,changwon-transition-diagnosis-model/1.0.0,changwon-electre-pilot-v1,SCENARIO_REGISTERED,SCENARIO_REGISTERED,bef58985e0714e5a149bbbbf667ed271296f86fc1b7d056f18d3518723da70f0
비금속,2022Q1,208,18,263.0,273.0,-10.0,-3.663003663003661,115.695,104.315,10.909265206346165,S2,1.0,True,False,,S2->S2,10.0,3.663003663003661,0.0,1,True,True,False,False,1,True,True,False,False,1,True,True,False,False,S2,S2,S2,S2,STABLE_2_0,,COMPLETE,True,,,,ROUTABLE_S2,False,SINGLE_INDUSTRY_CATEGORY,,,,0.0,False,52.6,True,가동업체 수가 적어 개별 업체 수준 변화가 업종 집계에 크게 반영될 수 있음. 현재 집계자료만으로 업체 수 변화가 고용 변화의 원인이라고 판단할 수 없음.,5.0,5.0,5.0,0.0,1,1,,0.22422289290159766,280.0,0.04953998584571833,False,,0.653255166048507,-10.653255166048506,52.93643946,op_rate_approx,True,24.59201562,SAME_SOURCE,False,PPI_candidate_quarterly_yoy.csv,1,비금속광물제품,9.639907499174116,9.639907499174116,1.1577515305561503,1.1577515305561503,SAME_ALL,COMPARABLE,S2,True,단일 후보·근접 분류,False,NOT_CONFIRMED,20260916T061849980743Z-d1794cbf,2026-09-16T06:18:49.980743+00:00,58499908a6af50344a1362c55c840a58cfd80d4373c7098c4c97a9e0271a573b,9eab0a418a59d45db45d451cd60b05233a7a4f1c756a49150fbd3e50c78ddd6a,changwon-transition-diagnosis-model/1.0.0,changwon-electre-pilot-v1,SCENARIO_REGISTERED,SCENARIO_REGISTERED,bef58985e0714e5a149bbbbf667ed271296f86fc1b7d056f18d3518723da70f0
비금속,2022Q2,209,18,259.0,267.0,-8.0,-2.9962546816479363,137.225,130.345,5.278299896428695,S2,2.0,True,False,S2,S2->S2,8.0,2.9962546816479363,0.0,2,True,True,False,False,2,True,True,False,False,2,True,True,False,False,S2,S2,S2,S2,STABLE_2_0,,COMPLETE,True,,,,ROUTABLE_S2,False,SINGLE_INDUSTRY_CATEGORY,-4.0,False,0.0,0.0,False,51.8,True,가동업체 수가 적어 개별 업체 수준 변화가 업종 집계에 크게 반영될 수 있음. 현재 집계자료만으로 업체 수 변화가 고용 변화의 원인이라고 판단할 수 없음.,5.0,5.0,5.0,0.0,2,2,False,0.22165548404765165,-70.0,0.011990407673860911,False,,-0.15985562531004635,-7.840144374689953,41.9707846,op_rate_approx,True,11.584662610000002,SAME_SOURCE,False,PPI_candidate_quarterly_yoy.csv,1,비금속광물제품,12.493563336766211,12.493563336766211,-6.413934474399707,-6.413934474399707,OPPOSITE_ALL,COMPARABLE,S4,True,단일 후보·근접 분류,False,NOT_CONFIRMED,20260916T061849980743Z-d1794cbf,2026-09-16T06:18:49.980743+00:00,58499908a6af50344a1362c55c840a58cfd80d4373c7098c4c97a9e0271a573b,9eab0a418a59d45db45d451cd60b05233a7a4f1c756a49150fbd3e50c78ddd6a,changwon-transition-diagnosis-model/1.0.0,changwon-electre-pilot-v1,SCENARIO_REGISTERED,SCENARIO_REGISTERED,bef58985e0714e5a149bbbbf667ed271296f86fc1b7d056f18d3518723da70f0
비금속,2022Q3,210,18,257.0,267.0,-10.0,-3.745318352059923,161.555,120.835,33.69884553316507,S2,3.0,True,False,S2,S2->S2,10.0,3.745318352059923,0.0,3,True,True,False,False,3,True,True,False,False,3,True,True,False,False,S2,S2,S2,S2,STABLE_2_0,,COMPLETE,True,,,,ROUTABLE_S2,False,SINGLE_INDUSTRY_CATEGORY,-2.0,False,0.0,0.0,False,51.4,True,가동업체 수가 적어 개별 업체 수준 변화가 업종 집계에 크게 반영될 수 있음. 현재 집계자료만으로 업체 수 변화가 고용 변화의 원인이라고 판단할 수 없음.,5.0,5.0,5.0,0.0,3,3,False,0.22216651250443037,-266.0,0.05453054530545305,False,,-0.6125490534305058,-9.387450946569494,47.36730022,op_rate_approx,True,18.31674995,SAME_SOURCE,False,PPI_candidate_quarterly_yoy.csv,1,비금속광물제품,15.508038380885814,15.508038380885814,15.748520542176792,15.748520542176792,SAME_ALL,COMPARABLE,S2,True,단일 후보·근접 분류,False,NOT_CONFIRMED,20260916T061849980743Z-d1794cbf,2026-09-16T06:18:49.980743+00:00,58499908a6af50344a1362c55c840a58cfd80d4373c7098c4c97a9e0271a573b,9eab0a418a59d45db45d451cd60b05233a7a4f1c756a49150fbd3e50c78ddd6a,changwon-transition-diagnosis-model/1.0.0,changwon-electre-pilot-v1,SCENARIO_REGISTERED,SCENARIO_REGISTERED,bef58985e0714e5a149bbbbf667ed271296f86fc1b7d056f18d3518723da70f0
비금속,2022Q4,211,18,257.0,266.0,-9.0,-3.383458646616544,144.14499999999998,126.025,14.37809958341596,S2,4.0,True,False,S2,S2->S2,9.0,3.383458646616544,0.0,4,True,True,False,False,4,True,True,False,False,4,True,True,False,False,S2,S2,S2,S2,STABLE_2_0,,COMPLETE,True,,,,ROUTABLE_S2,False,SINGLE_INDUSTRY_CATEGORY,0.0,False,0.0,0.0,False,51.4,True,가동업체 수가 적어 개별 업체 수준 변화가 업종 집계에 크게 반영될 수 있음. 현재 집계자료만으로 업체 수 변화가 고용 변화의 원인이라고 판단할 수 없음.,5.0,5.0,5.0,0.0,4,4,False,0.22878406167377352,-3381.0,0.7354796606482489,True,0.26619343389529726,-7.772145116407694,-1.2278548835923058,50.84295421136765,op_rate_approx,True,3.11528574136765,SAME_SOURCE,False,PPI_candidate_quarterly_yoy.csv,1,비금속광물제품,14.939392999969003,14.939392999969003,-0.4883385947176522,-0.4883385947176522,OPPOSITE_ALL,COMPARABLE,S4,True,단일 후보·근접 분류,False,NOT_CONFIRMED,20260916T061849980743Z-d1794cbf,2026-09-16T06:18:49.980743+00:00,58499908a6af50344a1362c55c840a58cfd80d4373c7098c4c97a9e0271a573b,9eab0a418a59d45db45d451cd60b05233a7a4f1c756a49150fbd3e50c78ddd6a,changwon-transition-diagnosis-model/1.0.0,changwon-electre-pilot-v1,SCENARIO_REGISTERED,SCENARIO_REGISTERED,bef58985e0714e5a149bbbbf667ed271296f86fc1b7d056f18d3518723da70f0
