q1_q3_industry,q1_q3_quarter,q1_q3_stage,q1_q3_state,kicox_industry,company_raw,normalized_company,company_official,wanted_auth_no,title_raw,region_raw,gu,reg_date,due_date,recruitment_count,recruitment_count_source,occupation,occupation_source,career_type,career_min_months,wage_type,wage_min,wage_max,ksic_code,ksic_name,ksic_resolution_method,company_match_status,is_manufacturing,workplace_address_enriched,address_source,industrial_complex_match_status,industrial_complex_match_method,kicox_mapping_status,kicox_mapping_confidence,repost_candidate,evidence_status,evidence_notes,source_url
기계,2026Q2,우선점검,S4,기계,미래엔지니어링 주식회사,미래엔지니어링,미래엔지니어링,K131132609010002,토목분야(안전진단) 신입 및 경력 정규직 채용공고,경남 창원시 진해구,진해구,2026-09-01,2026-09-30,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,연봉,30000000,30000000,25924,절삭가공 및 유사처리업,COMPANY_MASTER_EXACT,MATCH,True,"경상남도 창원시 성산구 연덕로15번길 30 (웅남동, 미래엔지니어링)",ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609010002
기계,2026Q2,우선점검,S4,기계,주식회사대경열처리,대경열처리,(주)대경열처리,K131132609010001,품질관리 사원 모집,경남 창원시 성산구,성산구,2026-09-01,2026-09-30,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,연봉,36000000,36000000,25921,금속 열처리업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 성산구 성주로81번길 26 (남산동),ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609010001
기계,2026Q2,우선점검,S4,기계,주식회사호성,호성,(주)호성,K131132608310075,생산직 사원모집,경남 창원시 성산구,성산구,2026-08-31,2026-10-30,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,월급,3000000,3000000,25922,도금업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 성산구 공단로98번길 24 (신촌동),ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608310075
기계,2026Q2,우선점검,S4,기계,(주)하은,하은,(주)하은,K131132608310059,MCT 가공 현장 경력자 모집,경남 창원시 성산구,성산구,2026-08-31,2026-10-30,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,경력,6.0,시급,12000,12000,25924,절삭가공 및 유사처리업,COMPANY_MASTER_EXACT,MATCH,True,"경상남도 창원시 성산구 완암로 3, 3동 1층 2호 (웅남동)",ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608310059
목재종이,2026Q2,우선점검,S4,목재종이,(주) 서연팩,서연팩,(주)서연팩,K131132608310048,생산직 사원모집,경남 창원시 의창구,의창구,2026-08-31,2026-10-30,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,신입,0.0,연봉,29000000,29000000,17212,골판지 상자 및 가공제품 제조업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 의창구 팔용로359번길 14 (팔용동),ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608310048
기계,2026Q2,우선점검,S4,기계,하이에스지,하이에스지,하이에스지,K131132608310044,조립 및 사상원 모집,경남 창원시 성산구,성산구,2026-08-31,2026-10-30,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,경력,36.0,연봉,35600000,35600000,29120,유압기기 제조업,COMPANY_MASTER_EXACT,MATCH,True,,NOT_COLLECTED_ACCESS_POLICY,UNKNOWN,NO_RELIABLE_ADDRESS,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608310044
기계,2026Q2,우선점검,S4,기계,(주)엠제이테크,엠제이테크,엠제이(MJ)테크,K131132608310041,"용접, 취부, 사상 구인!~",경남 창원시 진해구,진해구,2026-08-31,2026-10-30,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,시급,10320,10320,29229,기타 가공 공작기계 제조업,COMPANY_MASTER_EXACT,MATCH,True,"경상남도 창원시 성산구 완암로 50, 테크동 2층 204 (성산동, SK테크노파크)",ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608310041
기계,2026Q2,우선점검,S4,기계,기원정밀,기원정밀,기원정밀,K131132608310025,원통 연마 작업자 모집,경남 창원시 의창구,의창구,2026-08-31,2026-10-30,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,경력,24.0,월급,3000000,4000000,25924,절삭가공 및 유사처리업,COMPANY_MASTER_EXACT,MATCH,True,"경상남도 창원시 의창구 창원대로363번길 11, 2동 1층 7호 (팔용동, 창원제3표준공장)",ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608310025
기계,2026Q2,우선점검,S4,기계,주식회사 디에스이아이,디에스이아이,(주)디에스이아이,K131132608310003,선박 용도 DOOR  생산관리 경력자 모집,경남 창원시 진해구,진해구,2026-08-31,2026-10-27,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,경력,24.0,월급,2750000,2750000,25111,"금속 문, 창, 셔터 및 관련제품 제조업",COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 진해구 남영로527번길 19 (남양동),ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608310003
기계,2026Q2,우선점검,S4,기계,주식회사 디에스이아이,디에스이아이,(주)디에스이아이,K131132608310002,조선 기자재 선실 DOOR 제작 설계 신입 & 경력자 모집,경남 창원시 진해구,진해구,2026-08-31,2026-10-27,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,월급,2160000,2160000,25111,"금속 문, 창, 셔터 및 관련제품 제조업",COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 진해구 남영로527번길 19 (남양동),ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608310002
기계,2026Q2,우선점검,S4,기계,주식회사케이에스엘코리아,케이에스엘코리아,주식회사 케이에스엘코리아,K131132608280017,성형연삭 담당자 모집,경남 창원시 의창구,의창구,2026-08-28,2026-09-30,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,경력,12.0,월급,3000000,4000000,29293,주형 및 금형 제조업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 의창구 차룡로14번길 39 (팔용동),ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608280017
기계,2026Q2,우선점검,S4,기계,(주)티엠씨테크,티엠씨테크,(주)티엠씨테크,K131132608280009,자동차 부품 생산직 사원 모집,경남 창원시 성산구,성산구,2026-08-28,2026-10-27,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,시급,10320,10320,25924,절삭가공 및 유사처리업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 성산구 연덕로9번길 2(웅남동),ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608280009
기계,2026Q2,우선점검,S4,기계,주식회사 경일웰드텍,경일웰드텍,(주)경일웰드텍,K131132608280006,품질관리(공정/수입),경남 창원시 성산구,성산구,2026-08-28,2026-10-27,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,신입,0.0,시급,13000,13000,25929,그 외 기타 금속가공업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 성산구 연덕로15번길 64 (웅남동),ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608280006
기계,2026Q2,우선점검,S4,기계,광림테크,광림테크,광림테크,K131132608270051,"성형연삭,평면연마 신규및 경력사원 모집",경남 창원시 의창구,의창구,2026-08-27,2026-10-26,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,연봉,30000000,70000000,29293,주형 및 금형 제조업,COMPANY_MASTER_EXACT,MATCH,True,"경상남도 창원시 의창구 평산로 37 (팔용동, KPE)",ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608270051
기계,2026Q2,우선점검,S4,기계,제이피코(주）,제이피코,제이피코(주),K131132608270047,"현장직 배관공, 용접공( 단기계약, 계약종료 후 연장 검토)",경남 창원시 성산구,성산구,2026-08-27,2026-10-26,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,경력,36.0,일급,140000,200000,29161,산업용 트럭 및 적재기 제조업,COMPANY_MASTER_EXACT,MATCH,True,,NOT_COLLECTED_ACCESS_POLICY,UNKNOWN,NO_RELIABLE_ADDRESS,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608270047
기계,2026Q2,우선점검,S4,기계,나우텍주식회사,나우텍,나우텍,K131132608270044,금형조립원 모집,경남 창원시 의창구,의창구,2026-08-27,2026-10-26,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,경력,12.0,연봉,45000000,45000000,25924,절삭가공 및 유사처리업,COMPANY_MASTER_EXACT,MATCH,True,,NOT_COLLECTED_ACCESS_POLICY,UNKNOWN,NO_RELIABLE_ADDRESS,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608270044
기계,2026Q2,우선점검,S4,기계,나우텍주식회사,나우텍,나우텍,K131132608270042,금형개발보조원 모집,경남 창원시 의창구,의창구,2026-08-27,2026-10-26,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,시급,10320,10320,25924,절삭가공 및 유사처리업,COMPANY_MASTER_EXACT,MATCH,True,,NOT_COLLECTED_ACCESS_POLICY,UNKNOWN,NO_RELIABLE_ADDRESS,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608270042
기계,2026Q2,우선점검,S4,기계,부성A-TECH,부성ATECH,부성A-TECH,K131132608270026,프로파일성형연삭,경남 창원시 의창구,의창구,2026-08-27,2026-10-26,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,시급,10320,12000,29293,주형 및 금형 제조업,COMPANY_MASTER_EXACT,MATCH,True,"경상남도 창원시 의창구 창원대로363번길 11, 6동 1층 2 (팔용동, 창원제3표준공장)",ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608270026
기계,2026Q2,우선점검,S4,기계,(주)효림HF(HiForging),효림HFHIFORGING,(주)효림 H.F,K131132608260079,효림HF 열간단조 프레스원 현장직 채용,경남 창원시 성산구,성산구,2026-08-26,2026-09-23,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,월급,4000000,4000000,25912,금속 단조제품 제조업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 성산구 성산패총로 86 (성산동),ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608260079
기계,2026Q2,우선점검,S4,기계,주식회사도경테크,도경테크,도경테크,K131132608260071,(주)도경테크 수압검사원 모집,경남 창원시 진해구,진해구,2026-08-26,2026-10-25,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,월급,3000000,3000000,25924,절삭가공 및 유사처리업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 의창구 평산로70번길 20 (팔용동),ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608260071
기계,2026Q2,우선점검,S4,기계,성원코리아주식회사,성원코리아,성원코리아(주),K131132608260061,"품질(보증,QC)모집-경력자우대",경남 창원시 의창구,의창구,2026-08-26,2026-09-25,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,경력,36.0,연봉,40000000,40000000,25924,절삭가공 및 유사처리업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 의창구 평산로8번길 37-39 (팔용동),ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608260061
기계,2026Q2,우선점검,S4,기계,삼영정공(주),삼영정공,삼영정공(주),K131132608260059,▩삼영정공(주)▩부설연구소 연구원(신입 or 경력)을 모십니다▩창원 신촌동▩,경남 창원시 성산구,성산구,2026-08-26,2026-10-25,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,연봉,38000000,38000000,25924,절삭가공 및 유사처리업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 성산구 공단로21번길 40 (신촌동),ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608260059
목재종이,2026Q2,우선점검,S4,목재종이,주식회사마크,마크,주식회사 마크,K131132608260052,[주식회사마크] 시각디자이너를 모집합니다. (본사 상주근무 필수!),경남 창원시 성산구,성산구,2026-08-26,2026-10-25,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,경력,12.0,월급,2200000,2200000,18119,기타 인쇄업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 성산구 용지로 111 (중앙동) 평안빌딩,ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608260052
기계,2026Q2,우선점검,S4,기계,주식회사올니스,올니스,(주)올니스,K131132608260007,(주)올니스 CNC선반 조작원 모집,경남 창원시 의창구,의창구,2026-08-26,2026-10-24,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,경력,36.0,시급,10320,11500,29271,반도체 제조용 기계 제조업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 의창구 반계로 21(팔용동),ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608260007
기계,2026Q2,우선점검,S4,기계,(주)영신엔지니어링,영신엔지니어링,(주)영신엔지니어링,K131132608250063,가스 기술연구 사무직 사원모집,경남 창원시 성산구,성산구,2026-08-25,2026-09-30,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,연봉,30000000,30000000,25929,그 외 기타 금속가공업,COMPANY_MASTER_EXACT,MATCH,True,"경상남도 창원시 성산구 완암로 50, 테크동 2층 203-1호 (성산동, SK테크노파크)",ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608250063
기계,2026Q2,우선점검,S4,기계,주식회사 이앤에스코리아,이앤에스코리아,(주)이앤에스코리아,K131132608250058,"기계설계, 캐드원 모집",경남 창원시 진해구,진해구,2026-08-25,2026-10-24,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,관계없음,,연봉,28000000,50000000,25121,산업용 난방보일러 및 방열기 제조업,COMPANY_MASTER_EXACT,MATCH,True,"경상남도 창원시 진해구 남영로527번길 66(남양동, 한호금속)",ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608250058
기계,2026Q2,우선점검,S4,기계,동명테크,동명테크,동명테크,K131132608250044,CNC/MCT 경력사원 모집,경남 창원시 성산구,성산구,2026-08-25,2026-10-24,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,경력,36.0,월급,3000000,5000000,29293,주형 및 금형 제조업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 의창구 평산로70번길 23 (팔용동),ENRICHED_FROM_FACTORY_REGISTER,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,A,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608250044
기계,2026Q2,우선점검,S4,기계,태광엠앤에스 주식회사,태광엠앤에스,태광엠앤에스(주),KEC0132608250005,[2026년 경상남도 일자리 종합 박람회 직접 참여업체]레이저절단 기술영업직 채용공고,경남 창원시 성산구,성산구,2026-08-25,2026-09-24,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,경력,120.0,연봉,50000000,60000000,25113,육상 금속 골조 구조재 제조업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 마산합포구 진북면 산단1길 35,ENRICHED_FROM_FACTORY_REGISTER,POSSIBLE,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KEC0132608250005
기계,2026Q2,우선점검,S4,기계,벡터산업,벡터산업,벡터산업,KF10532608240003,생산 및 품질관리 사무원,경남 창원시 의창구,의창구,2026-08-24,2026-10-23,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,경력,24.0,월급,2170000,2170000,25994,금속 표시판 제조업,COMPANY_MASTER_EXACT,MATCH,True,경상남도 창원시 의창구 동읍 신방로39번길 67,ENRICHED_FROM_FACTORY_REGISTER,POSSIBLE,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,MAPPED,C,False,CONFIRMED_POSTING_COMPANY_IDENTIFIED,수집시점 공개 채용활동 확인. 공고 수는 모집인원·노동수요가 아니다. 모집인원은 목록 미제공·상세 수집 비허용으로 미확보(NULL).,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10532608240003
