snapshot_id,crawl_timestamp,source_center,wanted_auth_no,company_raw,normalized_company,company_official,company_match_status,n_factories_matched,title_raw,region_raw,gu,in_scope,reg_date,reg_date_raw,reg_date_status,due_date,due_date_raw,due_date_status,wage_raw,wage_type,wage_min,wage_max,wage_unit,wage_parse_status,career_raw,career_type,career_min_months,career_parse_status,education_raw,cert_raw,posting_status,recruitment_count,recruitment_count_source,occupation,occupation_source,workplace_address_raw,workplace_address_enriched,address_source,address_reference_date,ksic_code,ksic_mid,ksic_name,ksic_revision,ksic_resolution_method,ksic_source,is_manufacturing,industrial_complex_match_status,industrial_complex_match_method,address_legal_dong,kicox_industry,kicox_mapping_status,kicox_mapping_confidence,kicox_mapping_note,duplicate_group_id,repost_candidate,repost_reason,source_url
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132608210009,수정테크,수정테크,,NO_MATCH,,MCT. CNC 경력자 및 가공단순작업자 모집,경남 창원시 성산구,성산구,True,2026-08-21,26-08-21,PARSED,2026-10-20,26-10-20,PARSED,"시급 10,320 원 이상 ~ 10,320 원 이하",시급,10320,10320,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608210009
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132608210008,삼성다이나에이치백 (주),삼성다이나에이치백,삼성다이나에이치백(주),MATCH,1.0,삼성다이나에이치백(주) 경영지원부 경력직(과장급) 채용 공고,경남 창원시 성산구,성산구,True,2026-08-21,26-08-21,PARSED,2026-10-20,26-10-20,PARSED,월급 300 만원 이상 ~ 390 만원 이하,월급,3000000,3900000,원,PARSED,경력 2년,경력,24.0,PARSED,대졸(4년),[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,"경상남도 창원시 성산구 공단로 535 (성산동, 동환산업(주))",ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,,29,공기 조화장치 제조업,KSIC 구분류,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,성산구 (성산동,기계,MAPPED,A,direct,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608210008
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132608200052,대한기전,대한기전,대한기전(주),MATCH,1.0,전기 자재 및 창고 관리원,경남 창원시 성산구,성산구,True,2026-08-20,26-08-20,PARSED,2026-10-19,26-10-19,PARSED,월급 230 만원 이상,월급,2300000,2300000,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,경상남도 창원시 의창구 차룡단지로 37 (팔용동),ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,28123,28,배전반 및 전기 자동제어반 제조업,KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,의창구 (팔용동,전기전자,MAPPED,A,direct,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608200052
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132608200049,블루돌핀어학원,블루돌핀어학원,,NO_MATCH,,초등어학원 담임 강사 모집,경남 창원시 성산구,성산구,True,2026-08-20,26-08-20,PARSED,2026-10-19,26-10-19,PARSED,"시급 15,000 원 이상 ~ 15,000 원 이하",시급,15000,15000,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608200049
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132608200045,（주）세복,세복,(주)세복,MATCH,1.0,세복 - 품질관리직 정규직 채용,경남 창원시 성산구,성산구,True,2026-08-20,26-08-20,PARSED,2026-09-30,26-09-30,PARSED,"연봉 4,500 만원 이상",연봉,45000000,45000000,원,PARSED,경력 5년,경력,60.0,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,"경상남도 창원시 성산구 웅남로 786 (성주동, (주)세복)",ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,,29,공기 조화장치 제조업,KSIC 구분류,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,성산구 (성주동,기계,MAPPED,A,direct,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608200045
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132608200044,HSG중공업（주）,HSG중공업,HSG중공업(주),MATCH,1.0,HSG중공업[창원공장] 자재관리 정규직 채용 공고,경남 창원시 성산구,성산구,True,2026-08-20,26-08-20,PARSED,2026-10-19,26-10-19,PARSED,"연봉 3,900 만원 이상",연봉,39000000,39000000,원,PARSED,신입,신입,0.0,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,"경상남도 창원시 성산구 공단로 160-1(신촌동, HSG중공업(주))",ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,25113,25,육상 금속 골조 구조재 제조업,KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,성산구 160-1(신촌동,기계,MAPPED,C,ambiguous,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608200044
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132608200041,세원기계,세원기계,세원기계,MATCH,1.0,CNC선반 조작원,경남 창원시 성산구,성산구,True,2026-08-20,26-08-20,PARSED,2026-10-19,26-10-19,PARSED,"시급 10,320 원 이상",시급,10320,10320,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,"경상남도 창원시 성산구 연덕로15번길 49 (웅남동, 세원기계)",ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,25924,25,절삭가공 및 유사처리업,KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,성산구 (웅남동,기계,MAPPED,C,ambiguous,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608200041
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132608200040,주식회사 엔케이시,엔케이시,(주)엔케이시,MULTI,2.0,Project Manager(해외구매관리자) 모집,경남 창원시 성산구,성산구,True,2026-08-20,26-08-20,PARSED,2026-10-19,26-10-19,PARSED,"연봉 3,000 만원 이상 ~ 5,000 만원 이하",연봉,30000000,50000000,원,PARSED,관계없음,관계없음,,PARSED,대졸(2~3년)|대졸(4년),[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608200040
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132608200039,더프라임분양대행컨설팅,더프라임분양대행컨설팅,,NO_MATCH,,경리 및 사무 업무 지원을 위한 전문 인력 모집,경남 창원시 성산구,성산구,True,2026-08-20,26-08-20,PARSED,2026-10-19,26-10-19,PARSED,"연봉 3,000 만원 이상",연봉,30000000,30000000,원,PARSED,경력 3년,경력,36.0,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608200039
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132608200032,주식회사재영테크,재영테크,,NO_MATCH,,인원관리 담당자(자차필수),경남 창원시 의창구,의창구,True,2026-08-20,26-08-20,PARSED,2026-10-19,26-10-19,PARSED,월급 210 만원 이상 ~ 250 만원 이하,월급,2100000,2500000,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608200032
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,KF10532608200002,주식회사 디에스엠 (DSM Corporation),디에스엠DSMCORPORATION,,NO_MATCH,,(성산구 외동)자재팀 사원 모집(증원),경남 창원시 성산구,성산구,True,2026-08-20,26-08-20,PARSED,2026-10-19,26-10-19,PARSED,"시급 10,320 원 이상",시급,10320,10320,원,PARSED,신입,신입,0.0,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10532608200002
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,KF10532608200001,(주)현진코리아,현진코리아,(주)현진코리아,MATCH,1.0,베어링 외관 검사자 모집,경남 창원시 의창구,의창구,True,2026-08-20,26-08-20,PARSED,2026-10-19,26-10-19,PARSED,"시급 10,320 원 이상",시급,10320,10320,원,PARSED,경력 1년,경력,12.0,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,경상남도 창원시 의창구 대산면 가술산단로 58,ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,29141,29,구름베어링 제조업,KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,POSSIBLE,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,의창구 대산면,기계,MAPPED,A,direct,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10532608200001
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132608200018,(주)나산전기산업,나산전기산업,(주)나산전기산업,MATCH,1.0,선박 제어 콘솔 전기 설계 모집,경남 창원시 의창구,의창구,True,2026-08-20,26-08-20,PARSED,2026-10-19,26-10-19,PARSED,"연봉 3,200 만원 이상",연봉,32000000,32000000,원,PARSED,관계없음,관계없음,,PARSED,대졸(2~3년)|대졸(4년)|석사|박사,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,경상남도 창원시 의창구 대산면 주남로503번길 42,ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,27216,27,산업처리공정 제어장비 제조업,KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,POSSIBLE,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,의창구 대산면,전기전자,MAPPED,B,approximate,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608200018
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132608200017,디엘씨주식회사,디엘씨,,NO_MATCH,,시설관리 공무직 채용,경남 창원시 진해구,진해구,True,2026-08-20,26-08-20,PARSED,2026-10-19,26-10-19,PARSED,"연봉 3,300 만원 이상",연봉,33000000,33000000,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608200017
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132608200013,창원장애인자립생활센터,창원장애인자립생활센터,,NO_MATCH,,창원장애인자립생활센터 장애인활동지원사업 전담인력(코디네이터) 채용,경남 창원시 성산구,성산구,True,2026-08-20,26-08-20,PARSED,2026-10-18,26-10-18,PARSED,월급 223 만원 이상,월급,2230000,2230000,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608200013
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,KF10792608200005,송학노인복지센터,송학노인복지센터,,NO_MATCH,,방문요양 사회복지사 구인,경남 창원시 의창구,의창구,True,2026-08-20,26-08-20,PARSED,2026-10-19,26-10-19,PARSED,월급 216 만원 이상,월급,2160000,2160000,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10792608200005
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132608200012,(주)케이알텍,케이알텍,(주)케이알텍,MATCH,2.0,용접사 직원채용(제관 및 용접-방산품 경력자 우대),경남 창원시 성산구,성산구,True,2026-08-20,26-08-20,PARSED,2026-10-19,26-10-19,PARSED,"시급 11,000 원 이상 ~ 18,000 원 이하",시급,11000,18000,원,PARSED,경력 3년,경력,36.0,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,25999,25,그 외 기타 분류 안된 금속 가공 제품 제조업,KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,UNKNOWN,NO_RELIABLE_ADDRESS,,기계,MAPPED,C,ambiguous,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608200012
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131312608200010,주식회사 한솔엠앤에이치,한솔엠앤에이치,,NO_MATCH,,방산품 조립/검사,경남 창원시 의창구,의창구,True,2026-08-20,26-08-20,PARSED,2026-09-21,26-09-21,PARSED,"시급 10,320 원 이상 ~ 11,000 원 이하",시급,10320,11000,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131312608200010
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132608200007,삼성터보서비스주식회사,삼성터보서비스,삼성터보서비스(주),MATCH,1.0,삼성터보서비스 - 서비스엔지니어 채용,경남 창원시 성산구,성산구,True,2026-08-20,26-08-20,PARSED,2026-09-25,26-09-25,PARSED,"연봉 2,800 만원 이상 ~ 3,500 만원 이하",연봉,28000000,35000000,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,"경상남도 창원시 성산구 완암로 50, 넥스동 3층 310호 (성산동, SK테크노파크)",ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,72129,72,기타 엔지니어링 서비스업,KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,False,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,성산구 넥스동,,UNMAPPED,,제조업이 아니어서 KICOX 업종 대상 아님,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608200007
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132608200004,성미카엘요양병원,성미카엘요양병원,,NO_MATCH,,성미카엘요양병원(창원)에서 간호조무사(3교대)를 구인합니다.(신규병동오픈예정),경남 창원시 의창구,의창구,True,2026-08-20,26-08-20,PARSED,2026-09-30,26-09-30,PARSED,"연봉 3,200 만원 이상 ~ 3,300 만원 이하",연봉,32000000,33000000,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608200004
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,KEC0132608190007,(주)조은사람들,조은사람들,,NO_MATCH,,호텔 객실 청소원 모집,경남 창원시 성산구,성산구,True,2026-08-19,26-08-19,PARSED,2026-10-18,26-10-18,PARSED,"시급 10,320 원 이상 ~ 10,320 원 이하",시급,10320,10320,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KEC0132608190007
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132608190063,김철곤세무회계사무소,김철곤세무회계사무소,,NO_MATCH,,회계사무실 신입(혹은 경력직) 모집 합니다.,경남 창원시 성산구,성산구,True,2026-08-19,26-08-19,PARSED,2026-10-18,26-10-18,PARSED,월급 220 만원 이상 ~ 220 만원 이하,월급,2200000,2200000,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608190063
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,KF10802608190011,짐스아쿠아,짐스아쿠아,,NO_MATCH,,어린이 보호차량 동승도우미 직원 모집,경남 창원시 성산구,성산구,True,2026-08-19,26-08-19,PARSED,2026-10-18,26-10-18,PARSED,"시급 10,320 원 이상",시급,10320,10320,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10802608190011
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,KF10802608190010,짐스아쿠아,짐스아쿠아,,NO_MATCH,,어린이 수영장 통학 셔틀 기사 모집,경남 창원시 성산구,성산구,True,2026-08-19,26-08-19,PARSED,2026-10-18,26-10-18,PARSED,"시급 10,320 원 이상",시급,10320,10320,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10802608190010
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132608190060,(주)에스제이케이,에스제이케이,(주)에스제이케이,MATCH,1.0,"자동선반, CNC선반 생산직 모집",경남 창원시 의창구,의창구,True,2026-08-19,26-08-19,PARSED,2026-10-18,26-10-18,PARSED,"시급 10,320 원 이상",시급,10320,10320,원,PARSED,경력 1년,경력,12.0,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,경상남도 창원시 의창구 대산면 가술산단로 58,ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,29141,29,구름베어링 제조업,KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,POSSIBLE,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,의창구 대산면,기계,MAPPED,A,direct,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608190060
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,KF10532608190010,안정재활요양원,안정재활요양원,,NO_MATCH,,안정재활요양원 조리원 구인,경남 창원시 의창구,의창구,True,2026-08-19,26-08-19,PARSED,2026-10-18,26-10-18,PARSED,월급 261 만원 이상,월급,2610000,2610000,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10532608190010
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132608190057,주식회사효림산업,효림산업,(주)효림산업,MATCH,1.0,제조업 선박도장원 생산보조 신입 및 경력 모집,경남 창원시 성산구,성산구,True,2026-08-19,26-08-19,PARSED,2026-10-18,26-10-18,PARSED,"시급 10,320 원 이상",시급,10320,10320,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,경상남도 창원시 성산구 연덕로27번길 53 (웅남동),ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,25921,25,금속 열처리업,KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,성산구 (웅남동,기계,MAPPED,C,ambiguous,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608190057
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132608190056,주식회사엠피콘,엠피콘,,NO_MATCH,,리치스태커 또는 R/S 장비기사님 구합니다,경남 창원시 진해구,진해구,True,2026-08-19,26-08-19,PARSED,2026-10-18,26-10-18,PARSED,월급 300 만원 이상,월급,3000000,3000000,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608190056
